ID,TITLE,DESCRIPTION,DURATION,STATUS,DATE PUBLISHED,KEYWORDS,VIDIQ SCORE,VIEWS,YT LIKES,YT COMMENTS,DESC LINK COUNT,DESC WORD COUNT,CREATOR SUGGESTED,ENGAGEMENT RATE
axmQFyi1AXI,Mein Husband Banne Wala Hun 😭❤️,Don't forget to subscribe !!!  Download the OctaFX Official Trading App & start earning wisely: https://bit.ly/OctaFX_Ducky_2022 Use the DUCKY2022 promo code to get a 100% bonus on your deposit  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:44,public,4/11/2022,"sourav joshi vlogs, sourav joshi, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, roza, ramadan, ramadan mubarak, eid mubarak, funny, engagement, shadi, marriage, married, i got engaged, engagement songs, engagement makeup, engagement hairstyles, engagement video, engagement ceremony, nikah, romaisa khan, ducky bhai romaisa khan, romaisa, khan, eid, husband, wife",81.61643929789601,3095248,210K,0,5,38,4,3
A-kkR7WZcVU,Aj Ki Sehri Maine Aur Muneeb Ne Banai 😍,Official website and registration: https://wavesducks.cc/3ji2yZB   Waves Ducks rounds https://t.me/wavesducksrounds\ Twitter https://twitter.com/wavesducks  Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,16:36,public,4/10/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, roza, ramadan, eid, ramadan mubarak, eid mubarak, Sehri, sehri ki dua, sehri recipes, sehri ka time, iftar recipes, iftar ki dua, food, muneeb",82.96080188120865,5278412,230K,6.9K,7,25,9,2
LpqSM_emYgA,I GOOGLE MYSELF !!!,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,9:36,public,4/9/2022,"Ducky bhai, ducky, ducky bhai, duckybhai, bhai, ducky bhai vlogs, ducky bhai roast, sourav joshi vlogs, sourav joshi, google, google myself, i googled myself, i google myself, triggered insaan, triggered insaan google, triggered insaan google feud, googling myself, weird google searches, funny, indian, hindi, googled, googled myself",78.50173985874318,3767872,267K,8K,4,14,7,3
xPJDwz7q31I,Engagement Ke Kapray Le Liye 😍🥳,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:46,public,4/7/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, roza, ramadan, eid, ramadan mubarak, eid mubarak, funny, engagement, shadi, marriage, married, i got engaged, engagement songs, engagement makeup, engagement hairstyles, engagement video, engagement ceremony, engagement shopping, engagement clothes",61.20838672933583,1386288,131K,5.9K,4,14,7,3
RCVDy4yJy_Y,Engagement Ki Shopping Ho Gaye 😍🥳,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:03,public,4/6/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, roza, ramadan, eid, ramadan mubarak, eid mubarak, funny, engagement, shadi, marriage, married, i got engaged, engagement songs, engagement makeup, engagement hairstyles, engagement video, engagement ceremony, engagement shopping",60.984782245908036,1316486,138K,6.6K,4,14,3,4
8nOwx2chLYA,Bachon Ki Larai Hogai 🤣,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:01,public,4/5/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, roza, ramadan, eid, ramadan mubarak, eid mubarak, drone, fight, drone racing, funny, kids, kids fight",61.23286308588274,1394150,130K,0,4,14,8,3
o6ix5O4T0SY,Pehla Roza Aur Muneeb Ka Scooter Le Kar Bhaag Gaya 😂,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,10:01,public,4/3/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, Stealing, scooter, roza, ramadan, eid, ramadan mubarak, eid mubarak",80.27789455415342,3786432,176K,0,4,14,9,2
dpiBcPna28A,Yeh Mere Bazoo Par Kya Ho Gaya 😭,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/  Clinic: https://www.instagram.com/halcyonmedicalcentre/,8:09,public,4/2/2022,"Ducky bhai, ducky, ducky bhai, duckybhai, bhai, ducky bhai vlogs, ducky bhai roast, sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai tiktok, vlogs, daily vlog, daily vlogs, Surprise, piyush joshi vlogs",78.04966646866838,1357668,117K,0,5,16,7,3
0bFEiRB3u9o,MY NEW CAR 🔥😍,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:14,public,4/1/2022,"Ducky bhai, ducky, ducky bhai, duckybhai, bhai, ducky bhai vlogs, ducky bhai roast, technical guruji, scout, sourav joshi vlogs, sourav joshi, sourav joshi car, technical guruji car, new car, my new car tour, my new car, car, BMW, i8, BMW i8, decorating my new car",87.34990520716495,3637982,223K,11K,4,14,7,3
aj99NTEqi0k,Kab Shadi Ho Rahi Hai Meri ?? 😅 | QnA !!!,Don't forget to subscribe !!!  Download OctaFX Copytrading App and trade like a pro: https://bit.ly/OctaFXCopytrading_Duck... Get an instant 50% bonus for your first-time copying!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,9:03,public,3/31/2022,"qna, nadeem nani wala, ducky, bhai, ducky bhai, duckybhai, ducku bhai wife, ducky bhai girlfriend face, ducky bhai wife face reveal, ducky bhai wife reveal, ducky bhai girlfriend, Shadi, ducky bhai shadi",72.61431335993188,966790,118K,0,5,33,6,4
S2QV5-WKnA8,Fan Ne Meri Chummi Le Li 😂😍,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,10:05,public,3/30/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, shadi, mehndi, walima, baraat, maaz, safder, maaz safder, maaz safder world, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, car accident, kiss, kissed, fan kissed, fan kissed me, chummi",60.26623275275114,1115102,113K,2.7K,4,14,8,4
WTtfMJ8zxjg,Hotel Walon Ke Sath Scam Kar Diya 😂,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,10:12,public,3/29/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, shadi, mehndi, walima, baraat, maaz, safder, maaz safder, maaz safder world, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, romaisa khan ducky bhai, car accident, car, accident, crashed my car, airport, flight, pilot, flight cancel, flight missed, scam, expensive hotel, hotel scam",62.05061085798195,1684089,124K,2.4K,4,14,13,3
GqGkDn_fvXE,Flight Miss Hone Wali Thi 😭,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:34,public,3/28/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, shadi, mehndi, walima, baraat, maaz, safder, maaz safder, maaz safder world, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, romaisa khan ducky bhai, car accident, car, accident, crashed my car, airport, flight, pilot, flight cancel, flight missed",60.12774754750428,1079987,110K,2.3K,4,14,5,4
UZKgHLCYlcg,Snake Mujhe Khanay Wala Tha 😱,Don't forget to subscribe !!!  Snake Clip By: @RanaHamzaSaifRHS  Snake By: @AzlanShahWorld   Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:11,public,3/27/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, shadi, mehndi, walima, baraat, maaz, safder, maaz safder, maaz safder world, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, maaz safder roast, maaz safder ducky bhai, ducky bhai roasted maaz safder, fun, family, family vlogs, fan, cute fan, cute girl, cute girls, Snake",61.91583537761235,1632455,124K,3.2K,4,21,10,3
ZemoxYU9Nl8,Chota Bhai Gifts Dekh Kar Bohot Khush Hua 😍🥳,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,9:12,public,3/26/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, shadi, mehndi, walima, baraat, maaz, safder, maaz safder, maaz safder world, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, romaisa khan ducky bhai, dubai flight, emirates, dubai expo 2022, Gift, gift from dubai",79.95110155511044,2106638,146K,0,4,14,7,3
v9SC7bEY7y0,Bohot Dino Baad Ghar Wapis Aya 😭❤️ | Emotional  !!!,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,13:52,public,3/25/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, shadi, mehndi, walima, baraat, maaz, safder, maaz safder, maaz safder world, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, romaisa khan ducky bhai, dubai flight, emirates, Pakistan, came back home, came back home after 10 years, Emotional, Bohot Dino Baad, Ghar",75.92395821617113,2076983,169K,0,4,14,8,3
r45Atws7ni4,Mujhe Dubai Se Nikaal Diya 😭,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,12:00,public,3/24/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, shadi, mehndi, walima, baraat, maaz, safder, maaz safder, maaz safder world, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, romaisa khan ducky bhai, dubai flight, emirates, dubai expo 2022, kicked out, kicked out from Dubai",60.96088124124539,1309236,130K,0,4,14,8,3
VWFAVCWBgtA,Dubai Billionaire Ki Lamborghini Kitni Achi Hai 😍🤑 ft. Mo Vlogs !!!,Mo Vlogs Hindi: https://www.youtube.com/channel/UCWRprERdAbZ8laxj8iuspqg  Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/  Arabic Mo Vlogs,10:01,public,3/22/2022,"vlogger, super, car, lamborghini, ferrari, convertible, crying, vlog, sourav joshi vlogs, sourav joshi, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, romaisa khan ducky bhai, Dubai, Ducky bhai dubai, dubai, piyush joshi, indian, india, hindi, hindi vlogs, Romaisa khan, mo vlogs, arabic mo vlogs, ducky bhai mo vlogs",82.89246271458155,2968984,196K,0,5,21,7,3
4b2egO-Zzhg,SURPRISING MY FRIEND WITH LAMBORGHINI 🔥😍,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:32,public,3/21/2022,"vlogger, emotional, reaction, super, car, lamborghini, ferrari, convertible, crying, vlog, sourav joshi vlogs, sourav joshi, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, mehndi, wedding, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, romaisa khan ducky bhai, Dubai, dubai expo 2020, Ducky bhai dubai, dubai, piyush joshi, indian, india, hindi, hindi vlogs, Romaisa khan",77.12695696374686,1828330,127K,0,4,14,7,3
#NAME?,Yeh Bhi Dubai Party Karne Aa Gayi 🥳,Don't forget to subscribe !!!  Farooq Bhai: https://youtube.com/c/FarooqSyed  Download OctaFX Copytrading App and trade like a pro: https://bit.ly/OctaFXCopytrading_Ducky_2022 Get an instant 50% bonus for your first-time copying!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:48,public,3/20/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, shadi, mehndi, walima, baraat, wedding, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, romaisa khan ducky bhai, Dubai, dubai expo 2020, dubai tour, Ducky bhai dubai, dubai, expo 2020 dubai, piyush joshi",62.46859694,1854843,144K,0,6,36,8,3
FKIUZfyr_ew,I MET CARRYMINATI 🔥😍,Don't forget to subscribe !!! Gaming Channel  ► https://www.youtube.com/c/duckyextra instagram ► https://www.instagram.com/duckybhai/ Twitter ► https://twitter.com/duckybhai Facebook ► https://www.facebook.com/duckybhaivlogs/,10:03,public,3/19/2022,"#carryminati, carryminati, carryminati gaming, carryminati new video, carry minati, carry, minati, carryminati tiktok, carryminati thara bhai joginder, carryminati thara bhai joginder roast, carry is live, CarryisLive, indian gamingpubgpubg mobile, carryminati dubai, dubai, india, Indian YouTubers, Indian, Hindi, Hindi gaming, Hindi YouTubers, ducky bhai, ducky, bhai, ducky bhai carry minati, ducky bhai carryminati, ducky bhai vlogs, roasting, roast, carryminati roast, carryminati yalgaar",95.42921109483751,3802330,311K,0,4,18,5,3
cDNL4gejSy4,Yeh Bhi Aageya Dubai Surprise Dene 😂,Farooq Bhai: https://youtube.com/c/FarooqSyed  Don't forget to subscribe !!! Gaming Channel  ► https://www.youtube.com/c/duckyextra instagram ► https://www.instagram.com/duckybhai/ Twitter ► https://twitter.com/duckybhai Facebook ► https://www.facebook.com/duckybhaivlogs/,9:40,public,3/18/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, shadi, mehndi, walima, baraat, maaz, safder, maaz safder, maaz safder world, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, romaisa khan ducky bhai, dubai flight, emirates, dubai expo 2022",74.77523972,1592820,132K,2.6K,5,21,9,3
NS3K6gLAETw,Duniya Ki Sab Se Khoobsurat Building Ke Andar | Museum Of The Future | Dubai🔥😍,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,11:54,public,3/17/2022,"museum of the futre, dubai museum of the future, museum of the future dubai, dubai, dubai city, visit dubai, travel dubai, dubai travel, inside museum of, inside museum of the future dubai, inside museum of the future, travel to dubai, dubai tour, dubai life, dubai lifestyle, dubai tourist, dubai vlogger, dubai tourism, dubai city tour, dubai uae, visit uae, ducky bhai, duck bhai vlogs, dubai vlogs, family, fun, comedy, viral, indian, hindi",82.71073108144964,1660692,147K,3.6K,4,14,7,3
6yblDshLH5w,Chotay Bhai Ke Liye Dubai Se Gift Khareed Liya,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,10:33,public,3/16/2022,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, shadi, mehndi, walima, baraat, maaz, safder, maaz safder, maaz safder world, wedding vlog, daily vlog, daily vlogs, biwi, Surprise, piyush joshi vlogs, romaisa khan, romaisa khan ducky bhai, dubai flight, emirates, dubai expo 2022, Gift, gift from dubai",62.236887579376486,1758153,137K,0,4,14,7,3
